DateTime,Entries,UniqueIPs
1639120324,1068,1113
1639121524,1076,1121
1639122124,1073,1117
1639122723,1074,1118
1639123324,1067,1110
1639123925,1059,1105
1639125125,1061,1107
1639126324,1056,1102
1639127524,1053,1099
1639128124,1055,1101
1639128724,1048,1092
1639129924,1041,1087
1639130524,1036,1081
1639131725,1037,1082
1639132324,1035,1080
1639132924,1039,1084
1639134124,1038,1083
1639134724,1037,1082
1639135324,1041,1086
1639135924,1044,1089
1639137124,1043,1088
1639137723,1042,1087
1639138924,1037,1082
1639139524,1037,1082
1639140724,1033,1078
1639141324,1032,1077
1639142524,1026,1071
1639143125,1026,1071
1639143724,1033,1078
1639144323,1032,1077
1639144924,1031,1076
1639146123,1032,1077
1639146724,1027,1072
1639147924,1026,1071
1639148524,1019,1064
1639149724,1018,1063
1639150324,1014,1058
1639151524,1012,1056
1639152124,1015,1059
1639152724,1019,1063
1639153324,1024,1068
1639153924,1019,1063
1639155124,1016,1060
1639155725,1019,1063
1639156325,1027,1071
1639157524,1021,1065
1639158723,1026,1070
1639159324,1030,1075
1639159925,1027,1072
1639160524,1032,1077
1639161125,1037,1082
1639162324,1032,1077
1639162924,1029,1070
1639164124,1035,1076
1639164724,1032,1074
1639165924,1027,1067
1639166524,1020,1060
1639167724,1029,1069
1639168325,1027,1067
1639168925,1032,1072
1639169524,1041,1082
1639170725,1044,1083
1639171324,1043,1082
1639171925,1053,1092
1639172525,1038,1077
1639173124,1042,1083
1639175524,1038,1075
1639176724,1023,1061
1639177924,1016,1054
1639179125,1018,1055
1639179724,1024,1062
1639180324,1026,1063
1639180925,1027,1064
1639181525,1025,1062
1639182724,1031,1069
1639183326,1022,1058
1639183924,1036,1073
1639184524,1051,1088
1639185125,1046,1083
1639186324,1054,1093
1639186925,1043,1081
1639188125,1037,1075
1639188725,1034,1072
1639189924,1049,1086
1639190524,1050,1089
1639191725,1042,1078
1639193524,1041,1078
1639194124,1043,1080
1639194725,1049,1087
1639195324,1051,1089
1639198324,1046,1084
1639198924,1044,1084
1639200124,1086,1126
1639200725,1087,1128
1639201925,1079,1122
1639203125,1076,1125
1639204325,1083,1134
1639204925,1086,1137
1639205524,1082,1132
1639206124,1080,1130
1639207324,1081,1131
1639207925,1075,1125
1639209124,1070,1120
1639209724,1071,1121
1639210325,1062,1112
1639212125,1062,1113
1639213924,1060,1114
1639214524,1059,1111
1639215725,1060,1112
1639216324,1131,1183
1639216924,1115,1166
1639218125,1114,1164
1639220524,1113,1163
1639221724,1115,1165
1639222323,1113,1163
1639225324,1109,1158
1639225924,1111,1160
1639226524,1108,1157
1639228324,1110,1158
1639228924,1108,1156
1639230124,1101,1149
1639230723,1103,1151
1639233124,1113,1161
1639235525,1113,1162
1639236724,1115,1164
1639237324,1102,1150
1639237924,1103,1151
1639239723,1102,1147
1639240324,1106,1151
1639240924,1108,1153
1639241523,1105,1150
1639242724,1097,1142
1639243324,1098,1143
1639243924,1098,1143
1639245124,1094,1139
1639246923,1092,1138
1639248724,1097,1143
1639249324,1087,1133
1639250524,1091,1138
1639251725,1093,1140
1639252323,1098,1145
1639253524,1106,1153
1639254124,1101,1148
1639255924,1129,1171
1639257125,1139,1181
1639257724,1142,1184
1639259523,1138,1181
1639260124,1125,1168
1639260724,1118,1160
1639261323,1122,1164
1639261924,1117,1159
1639263123,1124,1166
1639263724,1114,1154
1639264924,1127,1167
1639266724,1124,1166
1639268524,1122,1165
1639269124,1126,1170
1639269724,1118,1162
1639270324,1105,1149
1639270923,1096,1139
1639271525,1100,1145
1639272724,1086,1130
1639273325,1070,1115
1639273924,1073,1118
1639275125,1081,1126
1639275724,1082,1128
1639276324,1063,1108
1639277525,1052,1097
1639278124,1057,1103
1639278725,1053,1099
1639279324,1059,1105
1639280525,1051,1096
1639281724,1053,1098
1639282325,1046,1085
1639283525,1054,1094
1639284124,1051,1090
1639284724,1055,1094
1639285324,1057,1096
1639286524,1014,1056
1639287726,1019,1061
1639288325,1023,1060
1639288924,1027,1063
1639289525,1030,1066
1639290124,1038,1075
1639290725,1034,1063
1639291924,1043,1074
1639292524,1047,1078
1639293124,1058,1090
1639293724,1064,1096
1639294325,1064,1097
1639294924,1062,1095
1639295524,1065,1098
1639296124,1067,1100
1639296724,1066,1096
1639297925,1067,1097
1639298525,1074,1105
1639299124,1075,1107
1639299724,1075,1107
1639300325,1075,1107
1639302124,1058,1088
1639302725,1041,1071
1639304524,1025,1054
1639305124,1084,1113
1639305725,1086,1115
1639306925,1093,1122
1639307525,1096,1125
1639308724,1099,1128
1639309924,1101,1130
1639311724,1103,1132
1639312324,1100,1129
1639312924,1101,1130
1639313524,1102,1131
1639314725,1101,1130
1639315324,1102,1131
1639315925,1104,1133
1639316525,1105,1135
1639317724,1098,1127
1639319524,1069,1098
1639320724,1060,1089
1639321324,1061,1091
1639322524,1048,1079
1639323124,1049,1080
1639324324,1052,1083
1639324924,1057,1088
1639325524,1052,1083
1639327325,1057,1088
1639327924,1058,1089
1639329125,1059,1090
1639329723,1054,1084
1639330324,1061,1093
1639331523,1064,1096
1639333324,1061,1093
1639333924,1060,1092
1639334524,1061,1093
1639335123,1062,1094
1639336324,1068,1100
1639336924,1059,1091
1639337524,1061,1093
1639338124,1053,1085
1639339324,1057,1090
1639340524,1064,1097
1639341724,1056,1088
1639342924,1025,1057
1639343524,1022,1054
1639345325,1029,1061
1639345924,1032,1064
1639346524,1030,1062
1639347126,1030,1064
1639347724,1034,1073
1639348324,1028,1067
1639349524,1031,1071
1639350726,1034,1074
1639351924,1016,1053
1639352524,1011,1048
1639353124,1012,1049
1639354325,1014,1051
1639355524,1016,1054
1639356125,1015,1053
1639356724,1012,1050
1639357324,1015,1053
1639359124,1021,1059
1639359725,1019,1060
1639360324,1020,1061
1639362124,1017,1061
1639363924,1026,1070
1639365724,1017,1060
1639366324,1018,1062
1639367525,1017,1060
1639368725,1020,1063
1639369324,1020,1063
1639369925,1021,1064
1639370525,1019,1062
1639371724,1026,1069
1639372925,1013,1059
1639373524,1012,1058
1639374124,1014,1062
1639374724,1003,1049
1639375324,975,1021
1639376524,981,1027
1639377125,989,1035
1639377725,979,1024
1639378925,977,1026
1639379524,975,1024
1639380724,964,1013
1639381325,965,1014
1639381924,958,1005
1639383124,960,1007
1639383725,957,1004
1639384925,952,996
1639385524,940,984
1639386124,936,980
1639386725,934,978
1639387325,927,971
1639389124,928,972
1639390325,930,974
1639390925,931,975
1639391525,884,927
1639392125,892,935
1639392725,854,897
1639393325,855,897
1639394524,864,908
1639395125,866,910
1639396324,867,911
1639396924,870,914
1639397524,874,918
1639398124,875,919
1639398725,878,922
1639399324,887,931
1639400524,891,935
1639401125,893,937
1639402325,900,945
1639402925,907,952
1639404125,910,955
1639404726,905,949
1639405925,908,952
1639407124,908,955
1639407724,910,957
1639408324,915,962
1639409524,920,970
1639410125,922,972
1639410725,923,971
1639411324,972,1015
1639412525,984,1029
1639413124,974,1019
1639413725,982,1027
1639414324,987,1032
1639414924,994,1040
1639415524,999,1045
1639416124,1000,1046
1639416725,997,1044
1639417325,998,1045
1639418524,997,1044
1639419125,997,1045
1639420325,999,1046
1639421524,1000,1047
1639422725,1010,1057
1639423324,1014,1062
1639424524,1016,1064
1639425124,1019,1067
1639425724,1015,1063
1639426923,1019,1067
1639427524,1024,1072
1639428124,1027,1075
1639428724,1029,1077
1639429324,1015,1063
1639429925,1005,1053
1639431725,1020,1069
1639432324,1018,1067
1639433524,1025,1074
1639434724,1026,1075
1639436524,1033,1082
1639437724,1030,1081
1639438324,1040,1092
1639438925,1038,1092
1639440124,1041,1097
1639440725,1032,1091
1639441925,1039,1098
1639442525,1036,1095
1639443124,1038,1097
1639444325,1036,1093
1639445524,1046,1102
1639446125,1049,1105
1639446725,1050,1105
1639447325,1054,1110
1639448524,1058,1114
1639449125,1062,1118
1639449725,1068,1124
1639451525,1068,1124
1639452124,1069,1125
1639453324,1063,1117
1639453924,1065,1119
1639454524,1066,1119
1639455724,1068,1121
1639456925,1070,1124
1639457525,1072,1127
1639458124,1072,1124
1639458724,1073,1125
1639459925,1072,1124
1639460525,1069,1120
1639461124,1069,1122
1639461724,1071,1124
1639462925,1068,1120
1639463525,1068,1120
1639464724,1058,1109
1639465325,1059,1110
1639465924,1059,1110
1639467125,1061,1112
1639467725,1058,1109
1639468323,1064,1115
1639468924,1062,1113
1639470124,1066,1117
1639471324,1075,1126
1639472524,1078,1129
1639473724,1080,1131
1639474324,1081,1132
1639475524,1084,1135
1639476124,1084,1135
1639477324,1087,1138
1639477924,1087,1138
1639478525,1088,1138
1639479724,1088,1136
1639480923,1080,1129
1639482124,1078,1127
1639483324,1078,1127
1639483924,1073,1122
1639485124,1068,1117
1639485725,1069,1118
1639486324,1073,1122
1639487525,1073,1121
1639488124,1074,1123
1639488724,1065,1114
1639489325,1066,1115
1639491724,1069,1119
1639492324,1076,1126
1639494124,1077,1127
1639495325,1075,1125
1639495924,1070,1119
1639496525,1069,1118
1639497124,1062,1111
1639497724,1109,1158
1639498923,1065,1120
1639499524,1055,1110
1639500125,1044,1099
1639501324,1043,1098
1639502524,1044,1099
1639503124,1046,1101
1639503725,1050,1106
1639504324,1047,1100
1639504924,1049,1102
1639506124,1047,1100
1639506724,1046,1099
1639507325,1049,1102
1639507924,1050,1104
1639509126,1047,1101
1639509725,1050,1106
1639510925,1048,1104
1639511524,1057,1113
1639512124,1064,1120
1639513325,1062,1120
1639513925,1056,1114
1639515124,1056,1114
1639516325,1048,1107
1639518125,1049,1107
1639519324,1050,1109
1639519926,1051,1111
1639521725,1047,1106
1639522324,1040,1099
1639523525,1046,1104
1639524124,1041,1099
1639524724,1039,1096
1639525325,1040,1100
1639525924,1034,1095
1639527125,1031,1092
1639528325,1027,1086
1639529524,1028,1088
1639530124,1025,1085
1639531325,1023,1081
1639531925,1028,1087
1639532525,1031,1090
1639533724,1018,1074
1639534324,1021,1077
1639535524,1014,1068
1639536725,1016,1070
1639537325,1015,1066
1639538525,1020,1071
1639539125,1021,1075
1639539725,1022,1077
1639540324,1018,1071
1639540924,1011,1065
1639542124,1007,1060
1639542725,1008,1061
1639543925,1004,1059
1639544525,1004,1059
1639545725,1007,1062
1639546325,1000,1055
1639547524,1012,1068
1639548124,1022,1078
1639548725,1019,1076
1639549324,1027,1084
1639549924,1024,1081
1639551125,1031,1088
1639553524,1031,1088
1639554724,1025,1084
1639555324,1029,1088
1639555925,1022,1081
1639557125,1015,1074
1639557725,1016,1075
1639558324,1008,1067
1639558924,1003,1062
1639559525,1005,1064
1639560724,1006,1066
1639561325,1010,1070
1639561924,1001,1060
1639562524,1030,1088
1639563125,1037,1095
1639563724,1040,1098
1639564325,1042,1100
1639564925,1055,1114
1639565524,1053,1112
1639566725,1042,1101
